120173,江小潔,F,633.5,79.1875,14,2
120174,王小楨,F,653.0,81.625,14,2
120175,楊小元,M,611.5,76.4375,14,2
120176,蔡小紋,F,672.0,84.0,17,4
120177,簡小慧,F,520.0,65.0,8,0
120178,蘇小綺,F,547.0,68.375,10,1
120179,陳小璇,F,499.0,62.375,9,1
120180,謝小璇,F,609.0,76.125,12,2
120181,李小萩,F,682.5,85.3125,16,3
120182,江小蓉,F,535.5,66.9375,11,1
120183,劉小昀,F,510.5,63.8125,9,0
120184,陳小蓁,F,617.0,77.125,13,2
120185,陳小韶,F,589.0,73.625,12,2
120186,許小舜,M,586.0,73.25,12,1
120187,曾小翰,M,578.0,72.25,11,2
120188,林小瑋,M,597.0,74.625,13,2
120189,張小玲,F,536.0,67.0,9,0
120190,吳小潔,F,522.5,65.3125,9,1
120191,游小翰,M,492.0,61.5,8,0
120192,謝小文,F,500.0,62.5,9,1
120193,呂小雄,M,523.0,65.375,8,1
120194,韓小雯,F,571.5,71.4375,11,2
120195,林小樺,F,535.5,66.9375,9,1
120196,林小毅,M,522.0,65.25,7,0
120197,高小宇,M,513.0,64.125,8,0
120198,陳小玉,F,466.0,58.25,6,0
120199,陳小芬,F,564.0,70.5,11,1
120200,蔡小翰,M,480.5,60.0625,7,0
120201,游小婷,F,614.5,76.8125,14,2
120202,李小欣,F,512.0,64.0,9,1
120203,陳小臻,F,483.0,60.375,7,1
120204,趙小居,M,595.0,74.375,12,2
120205,林小涵,F,629.5,78.6875,15,2
120206,黃小文,F,542.5,67.8125,9,1
120207,盧小宇,M,585.5,73.1875,12,2
120208,謝小琳,F,573.5,71.6875,11,1
120209,許小琳,F,533.0,66.625,9,1
120210,張小嘉,F,629.0,78.625,14,3
120211,黃小雯,F,641.0,80.125,15,3
120212,郭小辰,F,483.5,60.4375,9,0
120213,李小筠,F,583.0,72.875,12,1
120214,林小凱,M,522.0,65.25,9,1
120215,許小妮,F,520.0,65.0,9,1
120216,陳小樺,F,527.0,65.875,10,1
120217,劉小傑,M,567.0,70.875,12,2
120218,張小潔,F,491.5,61.4375,9,1
120219,胡小麟,M,526.0,65.75,9,0
120220,何小霓,F,575.5,71.9375,12,2
120221,林小葦,M,469.5,58.6875,6,0
120222,熊小瑋,M,573.0,71.625,11,1
120223,廖小慈,F,588.0,73.5,13,2
120224,顏小琇,F,496.5,62.0625,7,0
120225,蕭小廷,F,625.0,78.125,14,3
120226,吳小綸,F,573.5,71.6875,11,1
120227,張小瑜,F,589.0,73.625,12,1
120228,康小華,F,577.5,72.1875,10,1
120229,吳小穎,F,484.0,60.5,10,1
120230,蔡小達,M,460.5,57.5625,5,0
120231,施小芹,F,521.0,65.125,9,0
120232,葉小儀,F,457.0,57.125,6,0
120233,蔡小節,F,526.0,65.75,9,0
120234,左小寧,F,522.0,65.25,8,1
120235,郭小瑄,F,641.0,80.125,15,2
120236,楊小依,F,502.0,62.75,8,0
120237,張小薇,F,524.0,65.5,11,1
120238,陳小鈞,F,562.5,70.3125,11,2
120239,林小孜,F,599.5,74.9375,11,1
120240,林小蓮,F,618.0,77.25,14,2
120241,陳小鍶,F,616.5,77.0625,12,1
120242,高小軒,M,573.5,71.6875,13,2
120243,張小凱,M,608.5,76.0625,13,2
120244,陳小如,F,669.5,83.6875,15,2
120245,宋小萍,F,610.0,76.25,11,0
120246,林小蔓,F,593.0,74.125,12,2
120247,賴小如,F,627.5,78.4375,12,1
120248,尤小祥,M,585.5,73.1875,11,1
120249,蘇小仲,M,661.0,82.625,16,3
120250,吳小哲,M,684.5,85.5625,17,3
120251,王小荃,F,569.0,71.125,12,2
120252,陳小廷,M,606.0,75.75,13,2
120253,賴小潔,F,567.5,70.9375,11,1
120254,劉小文,M,648.0,81.0,14,3
120255,劉小伶,F,569.0,71.125,11,1
120256,吳小妃,F,460.5,57.5625,7,0
120257,莊小心,F,541.0,67.625,10,0
120258,陳小柔,F,375.0,46.875,4,0
120259,陳小瑋,M,544.5,68.0625,10,1
120260,上小儀,F,620.0,77.5,13,2
120261,洪小祺,F,598.5,74.8125,13,1
120262,潘小琳,F,472.0,59.0,6,0
120263,封小柔,F,443.5,55.4375,8,1
120264,陳小軒,F,493.0,61.625,10,2
120265,梁小鎬,M,635.0,79.375,14,2
120266,邱小聖,M,581.0,72.625,11,1
120267,李小萍,F,550.5,68.8125,9,0
120268,余小穎,F,622.5,77.8125,14,3
120269,詹小任,M,568.5,71.0625,11,1
120270,戴小婷,F,630.0,78.75,14,2
120271,呂小儒,F,442.0,55.25,6,0
120272,張小銘,F,621.5,77.6875,13,1
120273,顏小葶,F,510.0,63.75,10,2
120274,林小潔,F,563.0,70.375,11,2
120275,黃小銘,M,505.0,63.125,7,0
120276,蕭小瑄,F,571.0,71.375,10,1
120277,沈小馨,F,577.0,72.125,11,0
120278,吳小如,F,603.5,75.4375,11,1
120279,郭小靜,F,553.0,69.125,9,0
120280,宋小芳,F,530.0,66.25,10,1
120281,陳小恩,F,533.5,66.6875,9,0
120282,黃小庭,F,700.0,87.5,17,3
120283,王小文,F,646.5,80.8125,14,3
120284,朱小霆,M,523.5,65.4375,10,1
120285,王小懿,F,573.5,71.6875,11,1
120286,陳小璇,F,542.0,67.75,10,0
120287,蘇小舜,M,592.5,74.0625,12,1
120288,吳小倫,F,574.0,71.75,11,1
120289,林小霞,F,497.5,62.1875,8,1
120290,徐小凌,F,641.5,80.1875,16,3
120291,賴小容,F,498.5,62.3125,7,0
120292,邵小雅,F,555.0,69.375,10,0
120293,李小儀,F,649.0,81.125,15,2
120294,洪小庭,F,587.0,73.375,12,2
120295,詹小禎,F,594.5,74.3125,12,1
120296,劉小妮,F,627.5,78.4375,14,3
120297,鐘小羽,F,710.5,88.8125,18,4
120298,吳小庭,F,648.0,81.0,15,2
120299,陳小樺,M,554.0,69.25,10,1
120300,周小璇,F,582.0,72.75,13,2
120301,邱小敏,F,605.0,75.625,12,2
120302,邱小珂,F,612.0,76.5,13,2
120303,杜小玲,F,424.5,53.0625,5,0
120304,游小萱,F,622.0,77.75,15,3
120305,徐小蒨,F,639.5,79.9375,14,1
120306,高小妤,F,552.5,69.0625,11,0
120307,邱小慧,F,535.5,66.9375,10,1
120308,丁小淮,F,595.5,74.4375,13,1
120309,吳小昕,F,610.0,76.25,12,2
120310,宋小微,F,520.0,65.0,11,1
120311,洪小揚,F,537.5,67.1875,9,1
120312,馬小瑄,F,593.5,74.1875,12,2
120313,鄧小心,F,672.5,84.0625,16,4
120314,張小誠,M,546.0,68.25,12,2
120315,高小筠,F,591.0,73.875,13,2
120316,高小鈞,F,609.5,76.1875,13,2
120317,楊小萱,F,563.0,70.375,12,2
120318,陳小安,F,607.5,75.9375,11,2
120319,王小騏,F,617.0,77.125,14,3
120320,劉小羚,F,589.0,73.625,12,1
120321,陳小晴,F,534.5,66.8125,8,0
120322,鄭小文,F,587.5,73.4375,12,1
120323,杜小潔,F,428.0,53.5,4,0
120324,周小慈,F,529.5,66.1875,7,0
120325,羅小林,M,444.5,55.5625,6,0
120326,郭小妤,F,448.0,56.0,8,0
120327,吳小燕,F,678.0,84.75,17,3
120328,黃小菻,F,487.5,60.9375,6,0
120329,許小潔,F,725.5,90.6875,19,4
120330,陳小婕,F,642.0,80.25,14,2
120331,賴小如,F,585.5,73.1875,12,2
120332,張小倢,F,629.0,78.625,13,1
120333,詹小宇,M,590.5,73.8125,13,2
120334,呂小亮,M,599.0,74.875,12,1
120335,閔小涵,F,663.0,82.875,15,2
120336,吳小甄,F,668.0,83.5,16,3
120337,劉小君,F,509.0,63.625,8,0
120338,李小婷,F,537.0,67.125,10,1
120339,陳小妮,F,547.5,68.4375,11,1
120340,吳小懷,M,582.0,72.75,14,3
120341,童小儀,F,554.5,69.3125,10,1
120342,羅小瑄,F,523.0,65.375,8,0
120343,鄭小謙,M,565.5,70.6875,11,1
120344,蔡小慈,F,545.5,68.1875,10,1
120345,林小萱,F,554.5,69.3125,11,2
120346,蔡小宣,M,638.5,79.8125,14,2
120347,王小婷,F,539.5,67.4375,9,1
120348,王小伶,F,614.0,76.75,14,2
120349,杜小安,M,601.5,75.1875,13,2
120350,陳小安,M,601.5,75.1875,13,1
120351,余小昱,M,514.5,64.3125,9,1
120352,簡小萱,F,495.0,61.875,7,0
120353,盧小姍,F,656.5,82.0625,15,3
120354,林小茹,F,525.5,65.6875,9,1
120355,王小源,F,629.5,78.6875,14,3
120356,林小青,F,526.0,65.75,9,0
120357,洪小庭,F,632.5,79.0625,14,2
120358,黃小晴,F,538.0,67.25,11,1
120359,王小禎,F,562.5,70.3125,12,2
120360,謝小如,F,570.0,71.25,10,1
120361,林小蓁,F,644.5,80.5625,15,3
120362,李小瑢,F,615.0,76.875,14,3
120363,陳小蓉,F,508.0,63.5,8,0
120364,練小寧,F,580.0,72.5,12,1
120365,吳小賢,M,656.5,82.0625,14,2
120366,蔡小儒,M,555.0,69.375,10,1
120367,呂小圻,F,621.5,77.6875,12,1
120368,楊小柔,F,583.0,72.875,11,2
120369,丁小菱,F,579.5,72.4375,11,0
120370,李小潤,F,631.0,78.875,13,1
120371,黃小芳,F,607.5,75.9375,12,2
120372,陳小怡,F,585.5,73.1875,11,2
120373,陳小伶,F,529.0,66.125,9,1
120374,吳小任,M,573.5,71.6875,11,1
120375,黃小琳,F,549.0,68.625,10,1
120376,徐小芸,F,431.5,53.9375,6,0
120377,劉小湄,F,560.0,70.0,11,1
120378,鐘小吟,F,634.0,79.25,14,2
120379,李小心,F,616.5,77.0625,14,2
120380,蘇小雅,F,441.5,55.1875,6,0
120381,吳小倫,F,741.0,92.625,18,3
120382,陳小君,F,504.5,63.0625,7,0
120383,戴小倩,F,634.5,79.3125,14,2
120384,陳小戎,M,469.0,58.625,6,0
120385,劉小伶,F,530.0,66.25,10,1
120386,楊小珺,F,561.0,70.125,10,1
120387,王小棋,F,571.0,71.375,11,1
120388,于小涵,F,466.5,58.3125,5,0
120389,余小壕,M,493.0,61.625,7,0
120390,吳小翰,M,509.5,63.6875,9,1
120391,簡小珊,F,602.0,75.25,12,1
120392,陳小芳,F,548.0,68.5,10,1
120393,邱小晴,F,482.0,60.25,7,0
120394,張小汝,F,668.5,83.5625,17,4
120395,林小岑,F,498.0,62.25,7,0
120396,蔡小蘋,F,563.5,70.4375,11,1
120397,廖小茹,F,514.0,64.25,8,0
120398,賴小妏,F,535.0,66.875,8,1
120399,鄭小雯,F,589.5,73.6875,12,2
120400,李小如,F,628.5,78.5625,15,3
120401,張小文,F,504.0,63.0,7,0
120402,鄭小妤,F,628.0,78.5,13,3
120403,蔡小錩,M,570.0,71.25,11,1
120404,洪小琦,F,577.5,72.1875,11,1
120405,周小鈞,M,575.0,71.875,11,0
120406,胡小涵,F,464.0,58.0,7,1
120407,趙小麟,M,565.0,70.625,11,1
120408,王小耀,M,660.0,82.5,16,3
120409,李小倫,F,711.0,88.875,17,3
120410,洪小楷,F,635.5,79.4375,12,1
120411,李小美,F,470.5,58.8125,7,0
120412,劉小玫,F,570.0,71.25,10,1
120413,陳小立,F,509.0,63.625,8,0
120414,賴小樺,F,607.5,75.9375,12,1
120415,沈小韻,F,583.0,72.875,11,2
120416,余小穎,F,649.0,81.125,16,3
120417,葉小寧,F,527.0,65.875,9,0
120418,許小儀,F,509.0,63.625,9,0
120419,藍小頡,M,603.0,75.375,12,1
120420,曾小繕,F,622.5,77.8125,14,3
120421,楊小翰,M,485.5,60.6875,7,0
120422,高小喻,F,433.5,54.1875,5,0
120423,陳小心,F,514.0,64.25,8,0
120424,王小翔,M,620.5,77.5625,13,2
120425,黃小晴,F,602.5,75.3125,13,2
120426,陳小庭,F,480.5,60.0625,8,0
120427,何小昀,F,587.0,73.375,11,1
120428,彭小容,F,575.5,71.9375,11,1
120429,王小慧,F,504.5,63.0625,10,1
120430,蕭小綾,F,542.0,67.75,10,1
120431,孔小雅,F,689.0,86.125,17,3
120432,王小婷,F,591.5,73.9375,12,1
120433,吳小彥,M,630.0,78.75,14,2
120434,莊小晴,F,593.5,74.1875,13,2
120435,荊小硯,M,520.0,65.0,8,1
120436,張小甄,F,583.5,72.9375,11,2
120437,李小璇,F,575.5,71.9375,10,1
120438,朱小香,F,437.0,54.625,7,1
120439,陳小慧,F,658.5,82.3125,15,2
120440,陳小竹,F,634.5,79.3125,14,2
120441,孫小汝,F,588.5,73.5625,12,2
120442,陳小如,F,495.5,61.9375,8,0
120443,吳小衛,M,631.0,78.875,12,1
120444,黃小慈,F,476.0,59.5,7,0
120445,徐小至,M,543.0,67.875,10,1
120446,陳小暉,M,585.0,73.125,12,1
120447,林小榮,M,516.5,64.5625,9,1
120448,鄭小勳,F,553.5,69.1875,11,0
120449,蔡小彰,M,563.0,70.375,11,2
120450,陳小伶,F,588.0,73.5,12,2
120451,王小雯,F,592.0,74.0,12,1
120452,劉小瑜,F,568.5,71.0625,11,1
120453,詹小綺,F,463.5,57.9375,8,1
120454,劉小榆,F,531.0,66.375,8,0
120455,葉小嫻,F,490.5,61.3125,7,0
120456,陳小銘,M,555.5,69.4375,10,0
120457,林小融,F,635.5,79.4375,13,2
120458,陳小霖,F,548.0,68.5,10,1
120459,范小萍,F,612.5,76.5625,13,2
120460,王小寧,F,562.5,70.3125,10,2
120461,張小蓁,F,575.5,71.9375,11,0
120462,許小偉,M,546.0,68.25,10,0
120463,張小瑜,F,626.5,78.3125,14,2
120464,蔣小圻,F,537.0,67.125,9,0
120465,葉小瑄,F,483.5,60.4375,7,0
120466,陳小穎,F,489.5,61.1875,9,1
120467,趙小儒,F,617.0,77.125,12,1
120468,王小儀,F,668.5,83.5625,14,2
120469,廖小葦,M,509.5,63.6875,8,0
120470,周小蓉,F,607.0,75.875,13,2
120471,陳小蓁,F,568.5,71.0625,11,1
120472,許小群,M,544.0,68.0,9,0
120473,彭小炤,M,468.5,58.5625,7,1
120474,劉小嘉,M,613.0,76.625,13,2
120475,房小均,F,538.0,67.25,10,1
120476,洪小柔,F,556.5,69.5625,10,1
120477,許小筑,F,458.0,57.25,8,0
120478,曾小皓,M,625.5,78.1875,14,2
120479,章小文,F,637.0,79.625,14,2
120480,謝小敏,F,528.5,66.0625,9,1
120481,高小儀,F,529.0,66.125,10,1
120482,徐小媛,F,617.0,77.125,14,2
120483,劉小妤,F,630.5,78.8125,14,2
120484,陳小卉,F,579.0,72.375,11,1
120485,陳小萱,F,610.5,76.3125,13,2
120486,詹小如,F,446.5,55.8125,7,0
120487,郭小君,F,665.0,83.125,15,3
120488,吳小蓮,F,617.5,77.1875,14,2
120489,岳小嚴,F,557.5,69.6875,10,0
120490,李小寧,F,591.5,73.9375,13,2
120491,趙小蔭,M,594.5,74.3125,11,2
120492,黃小樹,M,661.5,82.6875,15,2
120493,高小絜,F,523.5,65.4375,8,1
120494,林小文,F,520.0,65.0,9,0
120495,楊小右,M,537.5,67.1875,10,1
120496,李小雯,F,597.5,74.6875,12,1
120497,許小薇,F,418.5,52.3125,5,0
120498,張小雰,F,559.0,69.875,10,1
120499,黃小君,F,620.0,77.5,13,2
120500,魏小婕,F,602.5,75.3125,13,2
120501,蕭小鳳,F,495.0,61.875,9,0
120502,莊小鈞,F,678.0,84.75,17,3
120503,陳小雄,M,692.5,86.5625,17,3
120504,陳小賢,M,457.5,57.1875,7,0
120505,賴小之,F,617.0,77.125,13,2
120506,王小駿,M,487.5,60.9375,7,0
120507,李小諭,F,553.5,69.1875,10,0
120508,謝小螢,F,685.5,85.6875,16,3
120509,王小穎,F,566.5,70.8125,11,1
120510,洪小惠,F,601.5,75.1875,12,0
120511,李小俊,F,541.0,67.625,11,1
120512,林小蓁,F,594.5,74.3125,12,1
120513,賀小笙,M,576.5,72.0625,12,2
120514,蔡小峻,M,577.0,72.125,11,2
120515,盧小瑟,F,526.0,65.75,8,1
120516,曾小容,F,636.0,79.5,14,3
120517,邊小原,F,537.5,67.1875,9,1
120518,魏小潔,F,555.5,69.4375,10,1
120519,黃小苹,F,607.5,75.9375,14,3
120520,林小璞,F,604.0,75.5,12,2
120521,曾小涵,F,601.0,75.125,13,3
120522,戴小婷,F,626.0,78.25,13,2
120523,洪小婷,F,557.0,69.625,10,1
120524,張小雯,F,600.0,75.0,12,2
120525,黃小怡,F,614.0,76.75,12,1
120526,高小中,M,685.5,85.6875,16,3
120527,高小怡,F,571.0,71.375,11,2
120528,陳小文,F,574.5,71.8125,10,0
120529,賴小婷,F,562.5,70.3125,10,1
120530,曾小琪,F,666.5,83.3125,16,3
120531,黃小偉,M,599.5,74.9375,13,1
120532,張小婷,F,536.0,67.0,9,1
120533,蔡小倫,F,690.5,86.3125,17,3
120534,陳小穎,F,595.5,74.4375,11,2
120535,林小如,F,583.0,72.875,11,1
120536,林小惟,M,573.0,71.625,11,1
120537,莊小臻,F,553.0,69.125,10,1
120538,楊小郁,F,436.5,54.5625,7,0
120539,張小瑄,F,650.5,81.3125,14,2
120540,林小琇,F,641.0,80.125,14,2
120541,曾小君,F,478.5,59.8125,6,0
120542,陳小婷,F,649.0,81.125,15,2
120543,林小瑜,F,544.5,68.0625,10,1
120544,蘇小寧,F,686.0,85.75,16,3
120545,林小安,F,679.0,84.875,16,3
120546,簡小勳,M,641.0,80.125,14,2
120547,謝小婷,F,566.5,70.8125,11,1
120548,何小榛,F,587.0,73.375,11,1
120549,夏小鈺,F,547.0,68.375,12,2
120550,陳小琳,F,569.0,71.125,11,1
120551,鄭小萱,F,555.0,69.375,10,1
120552,鄭小璟,M,536.5,67.0625,10,2
120553,耿小伶,F,332.0,41.5,6,0
120554,陳小勳,M,621.5,77.6875,12,2
120555,黃小郁,F,579.0,72.375,10,1
120556,梁小億,F,544.5,68.0625,11,2
120557,許小庭,F,468.5,58.5625,8,1
120558,陳小文,M,503.5,62.9375,7,0
120559,陳小祺,F,632.5,79.0625,13,2
120560,吳小蓁,F,571.5,71.4375,12,1
120561,陳小伯,M,607.5,75.9375,13,2
120562,林小巨,M,645.5,80.6875,16,3
120563,李小珊,F,596.5,74.5625,11,1
120564,蘇小棻,F,567.5,70.9375,10,1
120565,黃小婷,F,522.5,65.3125,8,0
120566,陳小宏,M,569.0,71.125,9,1
120567,陳小穎,F,517.5,64.6875,9,0
120568,王小嵐,F,543.5,67.9375,11,1
120569,蔡小蒨,F,543.0,67.875,10,1
120570,彭小婷,F,518.0,64.75,9,1
120571,張小婕,F,561.5,70.1875,11,1
120572,林小宇,M,389.5,48.6875,6,0
120573,丁小峰,M,604.5,75.5625,12,1
120574,黃小婷,F,564.0,70.5,10,1
120575,吳小姍,F,491.5,61.4375,8,1
120576,吳小霈,F,627.5,78.4375,14,3
120577,許小月,F,689.0,86.125,16,3
120578,鄭小馨,F,497.5,62.1875,7,0
120579,林小如,F,583.5,72.9375,11,1
120580,張小庭,F,544.5,68.0625,9,0
120581,康小婷,F,640.5,80.0625,13,2
120582,蕭小仁,M,595.0,74.375,12,1
120583,周小陞,M,594.5,74.3125,12,2
120584,鄭小勻,F,470.5,58.8125,8,1
120585,王小方,F,513.0,64.125,10,2
120586,杜小威,M,647.5,80.9375,15,3
120587,蔡小勳,F,627.5,78.4375,14,3
120588,陳小盈,F,629.0,78.625,13,2
120589,藍小珮,F,647.0,80.875,14,2
120590,莊小函,F,643.0,80.375,15,3
120591,徐小宜,F,534.5,66.8125,9,0
120592,楊小融,F,607.5,75.9375,13,1
120593,陳小潔,F,571.0,71.375,11,1
120594,黃小珺,F,522.0,65.25,8,0
120595,李小賢,M,588.5,73.5625,12,1
120596,洪小嘉,F,597.5,74.6875,12,2
120597,林小榕,F,579.0,72.375,14,3
120598,黃小瑋,F,566.0,70.75,11,1
120599,楊小逸,M,546.5,68.3125,9,0
120600,張小婷,F,534.0,66.75,10,0
120601,李小萱,F,451.0,56.375,8,0
120602,胡小婷,F,421.0,52.625,6,0
120603,周小融,F,502.5,62.8125,7,0
120604,李小陞,M,479.0,59.875,9,1
