120037,余小儒,F,68,58,59,64,688.5,62.5625,6
120038,呂小倫,F,65,48,85,73,746.5,67.0,10
120039,林小芳,F,90,97,79,80,950.0,86.5625,17
120040,程小雯,F,85,81,73,56,808.0,72.6875,12
120041,陳小霖,F,85,61,67,63,764.0,68.75,10
120042,林小婷,F,57,90,75,86,841.5,77.6875,13
120043,徐小平,F,86,78,78,67,849.0,76.5625,12
120044,郭小妤,F,73,61,76,64,753.5,67.75,10
120045,陳小妤,F,69,70,83,73,808.5,73.125,12
120046,羅小文,F,56,65,67,57,669.0,60.625,6
120047,陳小鳴,M,73,50,65,84,758.5,69.1875,10
120048,黃小庭,F,55,70,59,65,682.5,62.625,7
120049,蔡小芹,F,53,86,96,85,869.0,79.3125,14
120050,丁小馨,F,61,58,85,75,765.5,69.125,10
120051,黃小斌,M,61,71,90,55,750.5,67.0625,11
120052,廖小文,M,49,60,88,54,679.0,60.625,8
120053,張小娟,F,63,80,81,57,762.5,68.75,11
120054,周小儒,F,54,72,60,40,612.0,55.25,7
120055,張小葳,F,78,83,64,59,778.5,70.6875,10
120056,何小華,M,85,81,80,73,876.5,79.3125,15
120057,陳小好,F,83,73,83,61,822.0,73.625,13
120058,張小鈴,F,73,87,64,74,818.5,75.125,12
120059,林小瑩,F,65,71,74,70,767.5,69.75,11
120060,葉小盈,F,77,75,64,88,842.5,77.5,12
120061,李小雯,F,100,71,89,82,946.0,85.0625,16
120062,蔡小文,F,82,75,88,57,824.5,73.5625,12
120063,賴小戎,F,97,75,94,56,881.5,78.125,14
120064,賴小彤,F,87,83,73,79,888.0,80.875,14
120065,吳小唐,F,61,100,88,91,926.0,85.1875,16
120066,張小琪,F,73,83,90,70,861.5,77.75,15
120067,王小葦,F,62,68,71,70,743.5,67.6875,10
120068,徐小穎,F,67,77,64,84,805.5,74.25,11
120069,王小蕾,F,68,93,75,84,876.0,80.5625,14
120070,廖小君,F,57,85,78,77,809.5,74.1875,11
120071,湯小萍,F,90,100,56,75,885.0,81.4375,14
120072,黃小倫,M,70,79,87,74,847.0,76.6875,13
120073,林小萱,F,55,96,59,84,804.5,75.0625,11
120074,林小穎,F,76,75,87,59,810.0,72.5,11
120075,范小銘,M,60,72,70,54,697.0,63.0,9
120076,黃小婕,F,73,90,90,46,807.0,72.0,14
120077,施小吟,F,94,95,99,85,1022.0,92.375,19
120078,劉小萱,F,82,78,78,74,858.0,77.75,13
120079,謝小峮,F,69,60,63,45,649.5,58.125,7
120080,許小皓,M,67,56,89,45,698.5,61.5,8
120081,許小鴻,M,100,62,69,89,894.5,81.25,13
120082,陳小儀,F,91,84,81,72,901.5,81.4375,16
120083,張小瑋,M,83,83,50,57,752.5,68.6875,10
120084,鄭小倢,F,60,75,89,67,791.0,71.375,11
120085,李小芳,F,76,91,79,81,896.0,81.875,15
120086,宋小萱,F,83,84,66,65,819.0,74.4375,12
120087,李小謀,M,52,86,100,67,822.0,74.1875,12
120088,許小晶,F,68,64,98,71,822.0,73.5625,12
120089,許小嫣,F,88,68,59,77,812.5,74.125,10
120090,陳小樺,F,75,63,93,57,786.0,69.75,11
120091,阮小凱,M,70,78,61,61,740.5,67.5,10
120092,陳小君,F,58,66,92,56,737.0,65.75,9
120093,王小月,F,62,55,71,48,645.0,57.5625,7
120094,曾小樺,F,62,84,75,65,778.5,70.875,11
120095,聞小雯,F,59,55,51,67,643.0,59.0,5
120096,謝小伶,F,90,97,70,86,945.5,86.75,17
120097,王小捷,F,78,87,51,46,717.0,65.1875,9
120098,陳小穎,F,83,61,60,81,794.5,72.5625,12
120099,蔡小庭,F,78,66,45,63,700.5,64.125,8
120100,蕭小安,F,43,62,94,60,699.0,62.625,10
120101,劉小瑄,F,65,85,59,83,804.0,74.5,11
120102,黃小可,F,91,99,73,64,895.0,81.1875,15
120103,柯小文,F,78,74,99,63,855.5,76.25,13
120104,陳小柔,F,76,89,79,78,882.0,80.4375,13
120105,許小翎,F,79,91,52,81,837.5,77.5625,13
120106,馬小鴻,M,82,73,93,57,832.0,74.0,13
120107,陳小如,F,71,90,79,59,812.5,73.5,12
120108,施小妤,F,84,77,70,55,784.5,70.5625,11
120109,黃小晴,F,70,81,78,52,763.5,68.625,11
120110,林小鋒,M,90,85,59,60,810.0,73.5625,12
120111,陳小雅,F,87,80,64,71,834.0,75.9375,13
120112,王小博,M,70,79,85,51,773.0,69.125,11
120113,曾小雯,F,71,76,75,56,758.5,68.3125,10
120114,張小瑋,F,89,100,78,80,952.0,86.875,16
120115,鄭小俐,F,65,79,51,85,775.0,72.125,10
120116,沈小綺,F,100,80,95,95,1022.5,92.5,19
120117,高小盈,F,76,60,68,97,839.0,77.0625,12
120118,蕭小雯,F,62,56,54,65,656.0,59.9375,6
120119,許小邦,M,60,64,76,55,695.0,62.4375,8
120120,戴小潔,F,88,85,84,66,884.5,79.625,14
120121,章小云,F,60,52,81,46,650.5,57.5625,8
120122,王小吟,F,60,87,84,56,775.5,70.0,11
120123,吳小儀,F,67,35,75,62,662.0,58.9375,8
120124,張小絜,F,91,68,72,70,833.0,75.125,13
120125,陳小陵,F,52,64,57,63,647.5,59.375,6
120126,管小婷,F,62,96,66,80,831.0,76.875,13
120127,周小穎,F,79,94,72,64,844.0,76.75,13
120128,陳小君,F,88,78,69,74,853.5,77.5625,12
120129,趙小風,F,62,66,61,49,650.5,58.75,7
120130,劉小廷,M,82,81,83,68,860.0,77.5625,14
120131,莊小涵,F,81,77,64,60,775.5,70.25,11
120132,鄭小珍,F,70,70,42,56,658.0,60.375,8
120133,徐小明,M,63,84,83,54,768.5,69.1875,11
120134,鄭小薪,F,70,62,75,41,675.5,59.875,9
120135,王小柔,F,64,97,56,73,793.5,73.5625,11
120136,高小嫻,F,84,95,70,90,934.5,86.0,17
120137,阮小維,M,78,83,75,62,815.0,73.6875,12
120138,洪小昊,M,64,41,81,42,623.0,54.5625,8
120139,陳小臻,F,92,94,79,82,954.5,86.9375,17
120140,黃小豪,M,72,54,60,74,723.0,65.875,9
120141,王小豪,M,68,54,55,52,632.5,57.0625,5
120142,唐小華,F,89,51,71,59,749.0,66.75,9
120143,吳小潔,F,31,76,86,39,615.0,55.0625,9
120144,蘇小清,F,85,61,62,60,742.5,66.875,10
120145,許小柔,F,74,50,75,57,705.5,62.875,8
120146,林小翔,M,82,61,85,56,779.0,69.1875,11
120147,王小瑄,F,72,95,96,76,921.5,83.5,16
120148,邱小均,F,73,93,64,56,779.5,71.0,11
120149,林小蓁,F,87,96,75,62,874.5,79.1875,14
120150,林小菁,F,97,84,60,65,846.0,76.8125,13
120151,劉小豪,M,70,51,87,75,780.0,70.0,11
120152,蔡小芸,F,78,100,53,42,742.5,67.5625,10
120153,郭小萱,F,95,68,62,69,817.0,73.9375,11
120154,廖小駿,M,56,90,91,90,890.5,81.6875,16
120155,王小卉,F,80,82,65,69,814.5,74.25,12
120156,孫小玟,F,63,74,62,66,727.0,66.5,9
120157,陳小均,F,79,63,83,82,848.0,76.6875,13
120158,呂小騏,F,83,71,55,84,816.0,75.0625,12
120159,林小駿,M,87,30,96,72,792.0,69.75,13
120160,莊小瑾,F,46,96,70,84,805.0,74.875,13
120161,曾小婷,F,58,76,41,73,685.5,64.0,8
120162,鍾小正,M,88,69,74,62,807.5,72.5,11
120163,何小穎,F,57,65,57,45,611.0,55.25,5
120164,洪小亭,F,77,82,59,67,784.5,71.75,10
120165,王小卉,F,55,84,86,54,752.0,67.75,10
120166,蔡小臻,F,70,68,61,74,754.5,69.0625,10
120167,江小緯,M,40,81,79,46,658.0,59.4375,9
120168,賴小威,M,63,78,58,70,739.0,68.0,9
120169,張小倫,M,49,80,69,74,741.5,68.3125,10
120170,雲小邗,F,68,34,55,47,567.5,50.5,5
120171,葉小震,M,64,74,76,73,786.0,71.5625,11
120172,蘇小睿,F,100,91,62,70,892.5,81.25,15
120173,江小潔,F,71,100,86,65,873.0,79.1875,14
120174,王小楨,F,95,81,69,79,897.0,81.625,14
120175,楊小元,M,72,93,86,61,846.5,76.4375,14
120176,蔡小紋,F,91,81,82,82,926.5,84.0,17
120177,簡小慧,F,74,59,71,59,724.0,65.0,8
120178,蘇小綺,F,84,67,75,53,766.0,68.375,10
120179,陳小璇,F,83,40,67,61,699.5,62.375,9
120180,謝小璇,F,60,100,56,82,816.0,76.125,12
120181,李小萩,F,67,83,100,93,937.5,85.3125,16
120182,江小蓉,F,87,70,71,46,751.5,66.9375,11
120183,劉小昀,F,73,65,73,50,714.0,63.8125,9
120184,陳小蓁,F,75,84,61,83,836.5,77.125,13
120185,陳小韶,F,82,59,83,73,820.0,73.625,12
120186,許小舜,M,87,74,71,63,812.5,73.25,12
120187,曾小翰,M,59,84,83,67,795.5,72.25,11
120188,林小瑋,M,68,85,94,60,831.5,74.625,13
120189,張小玲,F,56,77,70,66,733.5,67.0,9
120190,吳小潔,F,50,75,85,58,724.0,65.3125,9
120191,游小翰,M,44,72,65,65,669.5,61.5,8
120192,謝小文,F,84,74,41,49,686.5,62.5,9
120193,呂小雄,M,86,54,57,63,724.5,65.375,8
120194,韓小雯,F,89,52,83,66,802.5,71.4375,11
120195,林小樺,F,83,58,79,54,753.5,66.9375,9
120196,林小毅,M,56,69,68,68,714.5,65.25,7
120197,高小宇,M,69,55,60,70,704.5,64.125,8
120198,陳小玉,F,55,55,44,72,628.5,58.25,6
120199,陳小芬,F,71,79,81,57,784.0,70.5,11
120200,蔡小翰,M,63,73,59,48,663.0,60.0625,7
120201,游小婷,F,70,86,100,61,858.0,76.8125,14
120202,李小欣,F,64,42,85,69,716.5,64.0,9
120203,陳小臻,F,52,55,81,59,673.0,60.375,7
120204,趙小居,M,86,83,78,56,828.5,74.375,12
120205,林小涵,F,100,70,93,60,887.5,78.6875,15
120206,黃小文,F,58,71,48,85,726.5,67.8125,9
120207,盧小宇,M,88,62,82,65,819.0,73.1875,12
120208,謝小琳,F,82,71,65,68,790.0,71.6875,11
120209,許小琳,F,61,86,61,59,727.5,66.625,9
120210,張小嘉,F,94,80,89,59,881.5,78.625,14
120211,黃小雯,F,92,94,81,59,890.5,80.125,15
120212,郭小辰,F,64,74,75,38,678.5,60.4375,9
120213,李小筠,F,70,72,61,83,791.5,72.875,12
120214,林小凱,M,84,57,75,51,735.0,65.25,9
120215,許小妮,F,81,68,63,51,723.5,65.0,9
120216,陳小樺,F,54,80,71,61,722.5,65.875,10
120217,劉小傑,M,62,82,81,63,782.5,70.875,12
120218,張小潔,F,67,80,60,43,680.0,61.4375,9
120219,胡小麟,M,76,55,76,60,735.5,65.75,9
120220,何小霓,F,83,64,81,64,803.5,71.9375,12
120221,林小葦,M,57,55,72,55,653.5,58.6875,6
120222,熊小瑋,M,65,99,70,56,785.5,71.625,11
120223,廖小慈,F,71,86,96,52,824.0,73.5,13
120224,顏小琇,F,77,64,58,51,689.0,62.0625,7
120225,蕭小廷,F,66,82,81,83,854.5,78.125,14
120226,吳小綸,F,85,77,78,53,801.5,71.6875,11
120227,張小瑜,F,76,61,75,81,811.0,73.625,12
120228,康小華,F,75,87,59,66,788.0,72.1875,10
120229,吳小穎,F,60,25,71,83,669.0,60.5,10
120230,蔡小達,M,46,57,58,67,626.5,57.5625,5
120231,施小芹,F,66,62,75,61,723.5,65.125,9
120232,葉小儀,F,44,62,50,68,616.0,57.125,6
120233,蔡小節,F,71,60,66,66,726.0,65.75,9
120234,左小寧,F,100,59,51,51,728.0,65.25,8
120235,郭小瑄,F,77,82,92,74,888.0,80.125,15
120236,楊小依,F,75,71,45,57,686.0,62.75,8
120237,張小薇,F,80,76,73,41,735.5,65.5,11
120238,陳小鈞,F,54,93,84,57,775.5,70.3125,11
120239,林小孜,F,79,100,56,63,816.0,74.9375,11
120240,林小蓮,F,84,64,98,70,867.0,77.25,14
120241,陳小鍶,F,98,73,58,75,846.5,77.0625,12
120242,高小軒,M,90,64,92,51,813.0,71.6875,13
120243,張小凱,M,61,79,84,81,833.5,76.0625,13
120244,陳小如,F,75,94,66,93,904.0,83.6875,15
120245,宋小萍,F,79,78,69,77,835.5,76.25,11
120246,林小蔓,F,74,88,86,56,825.0,74.125,12
120247,賴小如,F,79,88,64,79,854.0,78.4375,12
120248,尤小祥,M,77,79,89,56,819.0,73.1875,11
120249,蘇小仲,M,91,100,81,63,914.5,82.625,16
120250,吳小哲,M,93,90,99,68,955.5,85.5625,17
120251,王小荃,F,47,100,80,62,777.0,71.125,12
120252,陳小廷,M,64,80,82,78,831.0,75.75,13
120253,賴小潔,F,81,74,60,67,779.0,70.9375,11
120254,劉小文,M,65,83,88,88,886.5,81.0,14
120255,劉小伶,F,91,79,46,64,777.5,71.125,11
120256,吳小妃,F,73,60,43,52,632.5,57.5625,7
120257,莊小心,F,58,70,70,72,740.0,67.625,10
120258,陳小柔,F,59,49,46,36,522.5,46.875,4
120259,陳小瑋,M,62,84,75,56,751.5,68.0625,10
120260,上小儀,F,55,82,99,79,854.5,77.5,13
120261,洪小祺,F,72,93,74,63,822.5,74.8125,13
120262,潘小琳,F,64,59,64,52,655.5,59.0,6
120263,封小柔,F,69,58,83,26,637.5,55.4375,8
120264,陳小軒,F,86,38,85,47,706.5,61.625,10
120265,梁小鎬,M,68,90,76,82,865.0,79.375,14
120266,邱小聖,M,77,86,75,57,804.5,72.625,11
120267,李小萍,F,63,65,68,77,752.5,68.8125,9
120268,余小穎,F,85,92,84,57,866.0,77.8125,14
120269,詹小任,M,81,79,39,76,766.0,71.0625,11
120270,戴小婷,F,87,83,70,74,865.5,78.75,14
120271,呂小儒,F,45,49,66,62,608.5,55.25,6
120272,張小銘,F,90,64,79,78,861.5,77.6875,13
120273,顏小葶,F,80,82,59,39,709.5,63.75,10
120274,林小潔,F,52,100,81,55,773.5,70.375,11
120275,黃小銘,M,56,56,74,68,697.0,63.125,7
120276,蕭小瑄,F,68,68,66,80,779.0,71.375,10
120277,沈小馨,F,73,79,72,66,794.5,72.125,11
120278,吳小如,F,96,68,57,76,828.5,75.4375,11
120279,郭小靜,F,76,68,65,67,761.5,69.125,9
120280,宋小芳,F,79,60,83,51,747.5,66.25,10
120281,陳小恩,F,68,78,61,60,731.5,66.6875,9
120282,黃小庭,F,81,99,95,79,965.0,87.5,17
120283,王小文,F,84,98,55,80,874.5,80.8125,14
120284,朱小霆,M,67,92,62,45,721.0,65.4375,10
120285,王小懿,F,56,76,83,74,787.5,71.6875,11
120286,陳小璇,F,75,76,75,51,755.5,67.75,10
120287,蘇小舜,M,76,90,67,64,812.5,74.0625,12
120288,吳小倫,F,68,91,79,55,794.0,71.75,11
120289,林小霞,F,67,84,57,44,685.5,62.1875,8
120290,徐小凌,F,80,90,96,63,894.0,80.1875,16
120291,賴小容,F,61,59,54,71,678.5,62.3125,7
120292,邵小雅,F,73,55,76,74,768.5,69.375,10
120293,李小儀,F,84,79,92,74,901.5,81.125,15
120294,洪小庭,F,90,58,84,66,823.0,73.375,12
120295,詹小禎,F,92,77,51,72,812.0,74.3125,12
120296,劉小妮,F,83,80,86,69,871.0,78.4375,14
120297,鐘小羽,F,95,88,93,82,983.5,88.8125,18
120298,吳小庭,F,84,91,72,76,887.5,81.0,15
120299,陳小樺,M,69,56,86,70,772.0,69.25,10
120300,周小璇,F,91,79,83,47,819.0,72.75,13
120301,邱小敏,F,84,65,68,82,830.5,75.625,12
120302,邱小珂,F,93,82,58,70,839.0,76.5,13
120303,杜小玲,F,55,65,53,42,586.0,53.0625,5
120304,游小萱,F,92,90,87,51,871.5,77.75,15
120305,徐小蒨,F,79,71,98,77,890.5,79.9375,14
120306,高小妤,F,60,70,70,75,755.0,69.0625,11
120307,邱小慧,F,71,89,67,46,741.0,66.9375,10
120308,丁小淮,F,74,70,80,75,822.0,74.4375,13
120309,吳小昕,F,83,73,57,85,829.0,76.25,12
120310,宋小微,F,79,97,62,30,724.5,65.0,11
120311,洪小揚,F,89,67,62,53,748.5,67.1875,9
120312,馬小瑄,F,83,67,84,67,827.5,74.1875,12
120313,鄧小心,F,80,82,84,89,922.0,84.0625,16
120314,張小誠,M,64,85,92,44,766.5,68.25,12
120315,高小筠,F,80,82,78,60,820.0,73.875,13
120316,高小鈞,F,88,65,84,71,849.5,76.1875,13
120317,楊小萱,F,81,71,86,52,791.5,70.375,12
120318,陳小安,F,58,86,68,87,820.0,75.9375,11
120319,王小騏,F,89,80,91,57,865.5,77.125,14
120320,劉小羚,F,70,71,63,85,800.0,73.625,12
120321,陳小晴,F,59,78,62,67,728.0,66.8125,8
120322,鄭小文,F,71,63,73,84,805.0,73.4375,12
120323,杜小潔,F,58,58,44,52,585.0,53.5,4
120324,周小慈,F,58,65,59,78,718.0,66.1875,7
120325,羅小林,M,64,34,59,64,616.5,55.5625,6
120326,郭小妤,F,63,74,66,30,629.0,56.0,8
120327,吳小燕,F,94,82,94,74,944.0,84.75,17
120328,黃小菻,F,59,73,59,54,669.0,60.9375,6
120329,許小潔,F,80,91,94,97,993.5,90.6875,19
120330,陳小婕,F,78,88,95,67,892.5,80.25,14
120331,賴小如,F,85,89,70,53,811.5,73.1875,12
120332,張小倢,F,65,98,77,75,857.5,78.625,13
120333,詹小宇,M,70,83,98,55,827.5,73.8125,13
120334,呂小亮,M,76,66,100,66,841.0,74.875,12
120335,閔小涵,F,76,96,76,82,904.0,82.875,15
120336,吳小甄,F,84,96,87,71,922.5,83.5,16
120337,劉小君,F,71,64,66,56,706.0,63.625,8
120338,李小婷,F,90,43,59,73,744.0,67.125,10
120339,陳小妮,F,73,71,83,54,766.0,68.4375,11
120340,吳小懷,M,93,88,80,40,819.0,72.75,14
120341,童小儀,F,82,56,69,70,768.5,69.3125,10
120342,羅小瑄,F,68,75,53,63,713.0,65.375,8
120343,鄭小謙,M,95,68,78,49,797.0,70.6875,11
120344,蔡小慈,F,67,65,81,64,758.0,68.1875,10
120345,林小萱,F,49,85,86,63,763.5,69.3125,11
120346,蔡小宣,M,96,89,74,63,884.5,79.8125,14
120347,王小婷,F,78,83,55,54,741.0,67.4375,9
120348,王小伶,F,83,70,87,71,854.5,76.75,14
120349,杜小安,M,61,88,84,71,826.0,75.1875,13
120350,陳小安,M,68,90,72,71,822.0,75.1875,13
120351,余小昱,M,57,50,82,71,714.0,64.3125,9
120352,簡小萱,F,63,56,48,74,671.0,61.875,7
120353,盧小姍,F,94,89,82,67,910.5,82.0625,15
120354,林小茹,F,58,64,86,61,732.0,65.6875,9
120355,王小源,F,59,81,83,90,857.0,78.6875,14
120356,林小青,F,57,70,73,65,723.5,65.75,9
120357,洪小庭,F,85,72,84,77,876.0,79.0625,14
120358,黃小晴,F,63,60,93,61,754.5,67.25,11
120359,王小禎,F,83,45,81,74,786.0,70.3125,12
120360,謝小如,F,59,85,63,75,772.0,71.25,10
120361,林小蓁,F,93,95,89,54,901.0,80.5625,15
120362,李小瑢,F,84,60,83,81,852.5,76.875,14
120363,陳小蓉,F,68,60,68,60,704.0,63.5,8
120364,練小寧,F,74,71,100,56,817.5,72.5,12
120365,吳小賢,M,91,69,61,98,892.0,82.0625,14
120366,蔡小儒,M,59,64,81,75,764.5,69.375,10
120367,呂小圻,F,79,58,100,79,869.0,77.6875,12
120368,楊小柔,F,80,86,54,68,794.0,72.875,11
120369,丁小菱,F,74,64,74,77,798.0,72.4375,11
120370,李小潤,F,77,100,73,67,864.5,78.875,13
120371,黃小芳,F,83,94,59,66,829.5,75.9375,12
120372,陳小怡,F,57,96,88,59,808.0,73.1875,11
120373,陳小伶,F,56,60,88,66,736.0,66.125,9
120374,吳小任,M,54,79,70,81,777.5,71.6875,11
120375,黃小琳,F,63,85,77,55,759.0,68.625,10
120376,徐小芸,F,65,69,49,36,598.0,53.9375,6
120377,劉小湄,F,85,71,72,56,780.5,70.0,11
120378,鐘小吟,F,81,71,65,93,862.0,79.25,14
120379,李小心,F,87,90,70,63,850.0,77.0625,14
120380,蘇小雅,F,51,60,63,50,610.5,55.1875,6
120381,吳小倫,F,100,97,78,92,1013.5,92.625,18
120382,陳小君,F,58,73,65,58,693.0,63.0625,7
120383,戴小倩,F,85,71,75,84,872.0,79.3125,14
120384,陳小戎,M,53,53,73,59,651.0,58.625,6
120385,劉小伶,F,62,78,80,52,737.0,66.25,10
120386,楊小珺,F,67,80,63,69,765.5,70.125,10
120387,王小棋,F,79,82,61,63,783.5,71.375,11
120388,于小涵,F,63,57,56,57,642.5,58.3125,5
120389,余小壕,M,75,63,58,52,683.5,61.625,7
120390,吳小翰,M,73,80,59,46,704.5,63.6875,9
120391,簡小珊,F,87,79,60,72,824.5,75.25,12
120392,陳小芳,F,73,67,87,55,769.0,68.5,10
120393,邱小晴,F,79,55,61,49,674.0,60.25,7
120394,張小汝,F,80,92,83,80,917.5,83.5625,17
120395,林小岑,F,69,62,54,62,683.0,62.25,7
120396,蔡小蘋,F,61,88,77,60,775.5,70.4375,11
120397,廖小茹,F,54,70,64,68,701.0,64.25,8
120398,賴小妏,F,84,59,51,69,734.0,66.875,8
120399,鄭小雯,F,84,70,51,82,800.5,73.6875,12
120400,李小如,F,92,61,80,81,871.5,78.5625,15
120401,張小文,F,66,59,71,59,700.0,63.0,7
120402,鄭小妤,F,58,84,86,86,857.0,78.5,13
120403,蔡小錩,M,83,67,60,72,782.5,71.25,11
120404,洪小琦,F,61,76,89,68,799.5,72.1875,11
120405,周小鈞,M,74,78,79,61,797.5,71.875,11
120406,胡小涵,F,58,59,80,44,653.5,58.0,7
120407,趙小麟,M,82,73,65,63,780.0,70.625,11
120408,王小耀,M,99,71,80,80,914.5,82.5,16
120409,李小倫,F,100,95,64,90,967.5,88.875,17
120410,洪小楷,F,67,76,68,99,858.0,79.4375,12
120411,李小美,F,60,71,59,48,649.0,58.8125,7
120412,劉小玫,F,85,56,62,78,784.0,71.25,10
120413,陳小立,F,63,64,60,66,697.0,63.625,8
120414,賴小樺,F,66,69,75,90,828.0,75.9375,12
120415,沈小韻,F,86,84,52,66,796.0,72.875,11
120416,余小穎,F,80,72,95,81,900.5,81.125,16
120417,葉小寧,F,62,69,60,70,718.5,65.875,9
120418,許小儀,F,47,73,76,62,699.5,63.625,9
120419,藍小頡,M,72,99,64,66,821.5,75.375,12
120420,曾小繕,F,83,80,86,67,865.0,77.8125,14
120421,楊小翰,M,76,51,66,53,679.5,60.6875,7
120422,高小喻,F,56,61,38,57,586.5,54.1875,5
120423,陳小心,F,60,58,67,71,705.5,64.25,8
120424,王小翔,M,63,99,61,82,835.0,77.5625,13
120425,黃小晴,F,92,65,94,59,850.5,75.3125,13
120426,陳小庭,F,73,35,63,68,668.0,60.0625,8
120427,何小昀,F,69,93,57,71,795.0,73.375,11
120428,彭小容,F,86,73,60,67,791.5,71.9375,11
120429,王小慧,F,55,94,71,40,697.5,63.0625,10
120430,蕭小綾,F,60,89,71,55,745.0,67.75,10
120431,孔小雅,F,62,90,100,94,943.0,86.125,17
120432,王小婷,F,70,99,69,60,810.0,73.9375,12
120433,吳小彥,M,74,81,75,83,861.0,78.75,14
120434,莊小晴,F,81,69,94,61,833.5,74.1875,13
120435,荊小硯,M,65,82,59,55,712.5,65.0,8
120436,張小甄,F,88,91,57,56,802.0,72.9375,11
120437,李小璇,F,82,78,57,68,787.5,71.9375,10
120438,朱小香,F,39,84,59,41,597.5,54.625,7
120439,陳小慧,F,88,93,76,73,905.5,82.3125,15
120440,陳小竹,F,91,89,73,66,876.0,79.3125,14
120441,孫小汝,F,96,57,80,65,825.5,73.5625,12
120442,陳小如,F,55,64,70,61,683.0,61.9375,8
120443,吳小衛,M,67,100,68,78,855.0,78.875,12
120444,黃小慈,F,74,67,51,47,658.0,59.5,7
120445,徐小至,M,76,49,87,65,763.0,67.875,10
120446,陳小暉,M,71,86,64,70,798.0,73.125,12
120447,林小榮,M,64,80,69,50,714.5,64.5625,9
120448,鄭小勳,F,73,63,71,70,764.0,69.1875,11
120449,蔡小彰,M,87,80,51,61,771.5,70.375,11
120450,陳小伶,F,87,77,85,53,825.0,73.5,12
120451,王小雯,F,91,66,72,68,822.0,74.0,12
120452,劉小瑜,F,74,85,67,60,782.0,71.0625,11
120453,詹小綺,F,52,43,94,53,657.5,57.9375,8
120454,劉小榆,F,50,68,65,79,719.5,66.375,8
120455,葉小嫻,F,54,66,72,57,678.0,61.3125,7
120456,陳小銘,M,78,69,71,62,770.0,69.4375,10
120457,林小融,F,95,67,56,91,865.5,79.4375,13
120458,陳小霖,F,60,99,60,56,745.5,68.5,10
120459,范小萍,F,84,67,82,75,849.5,76.5625,13
120460,王小寧,F,89,89,51,52,773.0,70.3125,10
120461,張小蓁,F,74,72,69,72,790.5,71.9375,11
120462,許小偉,M,65,62,78,70,755.0,68.25,10
120463,張小瑜,F,89,91,71,64,864.0,78.3125,14
120464,蔣小圻,F,71,57,74,68,744.5,67.125,9
120465,葉小瑄,F,57,64,76,51,674.0,60.4375,7
120466,陳小穎,F,68,82,68,35,684.0,61.1875,9
120467,趙小儒,F,64,89,79,77,843.0,77.125,12
120468,王小儀,F,86,100,66,79,910.0,83.5625,14
120469,廖小葦,M,71,67,69,52,709.0,63.6875,8
120470,周小蓉,F,86,77,84,62,846.5,75.875,13
120471,陳小蓁,F,71,95,61,58,777.0,71.0625,11
120472,許小群,M,72,64,58,74,743.0,68.0,9
120473,彭小炤,M,89,56,54,39,659.0,58.5625,7
120474,劉小嘉,M,64,82,79,81,837.5,76.625,13
120475,房小均,F,69,83,71,51,745.0,67.25,10
120476,洪小柔,F,98,63,68,53,780.5,69.5625,10
120477,許小筑,F,64,61,77,37,648.0,57.25,8
120478,曾小皓,M,72,66,83,90,858.5,78.1875,14
120479,章小文,F,93,67,83,77,885.0,79.625,14
120480,謝小敏,F,86,68,62,51,736.0,66.0625,9
